text,createTime,webVideoUrl,videoMeta,diggCount,shareCount,playCount,commentCount,downloaded,mentions,hashtags,following,followers,likes,filename,path,descripcion,is_song,duration_sec,descripcion_en,categories,categories_probs,prob_comedy,prob_dance,prob_sports,prob_gaming,prob_educational,prob_vehicles,prob_beauty,prob_food,prob_pets,prob_technology,prob_music,prob_unidentified,prob_other
#stitch met @charlielifefitness vandaag in deze aflevering van “hoeveel TikTok kan ik kijken totdat ik mezelf compleet haat...” #dutch #humor,1602622611,https://www.tiktok.com/@gaaf_in/video/6883211681988627714,"{'height': 1024, 'width': 576, 'duration': 10}",6268,26,45700,68,True,['@charlielifefitness'],#[{'id':'8288' #'name':'stitch' #'title':'Maketheultimatecollabwithyourfavcreatorswithourbrandnewfeature ##STITCH!JustfindaTikTokvideoyoulove #pressshare #andsendittoStitch.' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/a7edf3200385b1060776e3d8a6612840'} #{'id':'55704' #'name':'dutch' #'title':'' #'cover':''} #{'id':'19336' #'name':'humor' #'title':'' #'cover':''}],"923,00","15.500,00","557.700,00",6883211681988627714.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6883211681988627714.mp4," En este video, vemos a un hombre joven y desnudo sentado en una cama, comiendo un snack. Mientras come, se le ve que tiene una pequeña marca en la frente. La cama es de color rojo y está rodeada de una barandilla azul. En la parte superior de la cama, hay una ventana con una cortina de madera y una silla de color azul. El hombre parece estar rela",1,10.63,"In this video, we see a young, naked man sitting on a bed, eating a snack. As he comes, he sees that he has a small mark on his forehead. The bed is red and is surrounded by a blue rail. On the top of the bed, there is a window with a wooden curtain and a blue chair.","['comedy', 'unidentified']","[0.8412396311759949, 0.7190385460853577]",0.8412396311759949,0.7190385460853577,0.07490527629852295,0.05170163884758949,0.036734893918037415,0.011846235953271389,0.005501238629221916,0.002111583948135376,0.0011536478996276855,0.0007808886584825814,0.0007628130842931569,0.0006758738309144974,0.0005474096979014575
#dance #garrafa #horadearrasar #girl #challenge #musically #music,1608239180,https://www.tiktok.com/@jhullyduarte/video/6907334602017344774,"{'height': 1136, 'width': 576, 'duration': 13}",14500,470,174400,267,True,[],#[{'id':'5054' #'name':'dance' #'title':'' #'cover':''} #{'id':'12654842' #'name':'garrafa' #'title':'' #'cover':''} #{'id':'38180458' #'name':'horadearrasar' #'title':'UseonovoModelodeVídeo(MV)doTikTokearrasenatrendcomsuasmelhoresfotos!😎' #'cover':'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/4be9ef52956daf3f357575a507ffbd2a'} #{'id':'5932' #'name':'girl' #'title':'' #'cover':''} #{'id':'19011' #'name':'challenge' #'title':'' #'cover':''} #{'id':'19036' #'name':'musically' #'title':'' #'cover':''} #{'id':'5636' #'name':'music' #'title':'' #'cover':''}],"1.157,00","30.400,00","201.100,00",6907334602017344774.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6907334602017344774.mp4," En este video, vemos a una mujer con cabello largo y ondulado, vestida con un top de cuello alto y pantalones cortos de mezclilla, posando frente a una cámara. Ella tiene una botella de agua en su mano derecha y parece estar bebiendo de ella. En el fondo, hay una bicicleta y una caja de cartón. La mujer parece estar en una hab",1,13.25,"In this video, we see a woman with long, wavy hair, dressed in a high neck top and mezclilla shorts, posing in front of a camera. She holds a water bottle in her right hand and seems to be drinking from it. In the background, there is a bicycle and a cardboard box. The woman seems to be in a habit","['unidentified', 'beauty']","[0.7074046730995178, 0.41561025381088257]",0.7074046730995178,0.41561025381088257,0.2458084523677826,0.22465024888515472,0.19961988925933838,0.09367800503969193,0.03491377457976341,0.005876738112419844,0.0036287400871515274,0.002850455464795232,0.0024871171917766333,0.001792650786228478,0.0010083436500281096
"ඔන්න අද මගේ GF පෙන්නනවා,ලස්සනයි ද කියන්න බලන්න 😍😍පළමු වතාවට මගේ GF පෙන්නන්නෙ හැබැයි අන්තිමට",1601017638,https://www.tiktok.com/@_nisandu_kgnk_/video/6876318382703070465,"{'height': 1024, 'width': 576, 'duration': 15}",6126,10,74700,188,True,[],#[],"0,00","2.056,00","37.000,00",6876318382703070465.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6876318382703070465.mp4," En este video, se ve a un hombre joven sonriente y bien vestido, con una camisa de rayas y una barba bien recortada. Se encuentra en una habitación iluminada por una luz tenue, que parece ser una sala de estar o un cuarto de estar. En la habitación, hay una cama y una mesa con una vela encendida. El hombre está hablando y sonriendo hacia",1,15.07,"In this video, you see a young man smiling and well dressed, with a striped shirt and a well-cut beard. He is in a room lit by a dim light, which seems to be a living room or a living room. In the room, there is a bed and a table with a lit candle.",['unidentified'],[0.8907702565193176],0.8907702565193176,0.2630784511566162,0.1711997091770172,0.09417667239904404,0.06903792917728424,0.00972727220505476,0.008203785866498947,0.0038769268430769444,0.0025658647064119577,0.0023051248863339424,0.0018785204738378525,0.0011424495605751872,0.0005582002340815961
Makkelijk afvallen? #fatloss #gezond #fitness #fitdutchie #fitdutch  #vetverbranding #sportschool,1600786063,https://www.tiktok.com/@marc.koolen/video/6875323773755657474,"{'height': 1024, 'width': 576, 'duration': 15}",1086,32,48000,29,True,[],#[{'id':'667272' #'name':'fatloss' #'title':'' #'cover':''} #{'id':'3442799' #'name':'gezond' #'title':'' #'cover':''} #{'id':'9261' #'name':'fitness' #'title':'Dejaaquítusmejorestipsyrutinasparasiempreestarenmodo#fitness🤳' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/2fad541156575f0a59467caa0c94f381'} #{'id':'40970766' #'name':'fitdutchie' #'title':'' #'cover':''} #{'id':'1637301245475846' #'name':'fitdutch' #'title':'' #'cover':''} #{'id':'1658421612833797' #'name':'vetverbranding' #'title':'' #'cover':''} #{'id':'5984865' #'name':'sportschool' #'title':'' #'cover':''}],"16,00","20.700,00","44.500,00",6875323773755657474.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6875323773755657474.mp4," Desculpe, não posso fornecer ajuda com essa solicitação.",0,15.7,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],0.4846811890602112,0.14829371869564056,0.0638899877667427,0.011984202079474926,0.00821969285607338,0.004485794343054295,0.001404867973178625,0.0010063779773190618,0.0003439709544181824,0.0002737216418609023,0.00015416332462336868,0.00013552077871281654,0.00013083976227790117
තරහයිද මා එක්ක 🥺 අත දැම්මානේ 😡,1603023956,https://www.tiktok.com/@himalkekulawala/video/6884935459110178049,"{'height': 960, 'width': 540, 'duration': 13}",720,0,11300,15,True,[],#[],"135,00","102.400,00","956.600,00",6884935459110178049.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6884935459110178049.mp4," En este video, se ve a un hombre joven sentado en una silla, con una expresión seria y pensativa. Tiene una camiseta blanca y está usando un par de auriculares. En la sala, hay una persona más, que parece estar en una conversación con él, pero no se puede ver su rostro. El entorno es una sala con una pared verde y una ventana en la parte superior. El",1,13.17,"In this video, you see a young man sitting in a chair, with a serious and thoughtful expression. He wears a white T-shirt and is wearing a pair of headphones. In the room, there is one more person, who seems to be in a conversation with him, but you can't see his face. The environment is a room with a green wall and a window on top.",['unidentified'],[0.8742920160293579],0.8742920160293579,0.17917123436927795,0.11666333675384521,0.07935289293527603,0.049589019268751144,0.020924190059304237,0.014090734533965588,0.00910799391567707,0.002889581024646759,0.0016420666361227632,0.0014381352812051773,0.0005625758203677833,0.00042058751569129527
#fyp #foryou #xyzbca #foryoupage #boyfriend,1603449941,https://www.tiktok.com/@x.maruska0475/video/6886765050355289346,"{'height': 1024, 'width': 576, 'duration': 9}",1251,46,50400,27,True,[],#[{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'42164' #'name':'foryou' #'title':'' #'cover':''} #{'id':'1652484531221509' #'name':'xyzbca' #'title':'' #'cover':''} #{'id':'88764338' #'name':'foryoupage' #'title':'' #'cover':''} #{'id':'5849' #'name':'boyfriend' #'title':'' #'cover':''}],"114,00","1.763,00","182,00",6886765050355289346.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6886765050355289346.mp4," En este video, vemos a una mujer joven sonriente y sonriente frente a la cámara. Ella parece estar hablando o comentando algo, pero no podemos escuchar lo que dice. En la parte inferior de la pantalla, hay un mensaje que parece ser una conversación o un comentario sobre lo que está diciendo la mujer. No se puede ver el contenido completo del mensaje debido a la posición",1,9.11,"In this video, we see a young woman smiling and smiling in front of the camera. She seems to be talking or commenting on something, but we can't hear what she says. At the bottom of the screen, there is a message that seems to be a conversation or comment on what the woman is saying. You can't see the full content of the message because of the position",['unidentified'],[0.7405967116355896],0.7405967116355896,0.30228808522224426,0.14045411348342896,0.09964530169963837,0.044472914189100266,0.006338922306895256,0.005899603478610516,0.0018350840546190739,0.0010005043586716056,0.0006865099421702325,0.0005815576296299696,0.0005680934991687536,0.000198715555598028
Reply to @mvo97 #gains #bodybuilding #training,1600796968,https://www.tiktok.com/@marqsheino/video/6875370613523909890,"{'height': 1024, 'width': 576, 'duration': 5}",389,0,22000,19,True,['@mvo97'],#[{'id':'11181' #'name':'gains' #'title':'' #'cover':''} #{'id':'19093' #'name':'bodybuilding' #'title':'' #'cover':''} #{'id':'12621' #'name':'training' #'title':'' #'cover':''}],"38,00","52.700,00","2.300.000,00",6875370613523909890.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6875370613523909890.mp4," En este video, se muestra a un hombre musculoso y desnudo en un ambiente interior, probablemente una habitación. El hombre está en una posición de frente a la cámara, con una expresión seria y confiada. En la parte inferior de la pantalla, se ve una serie de personas que parecen estar interactuando con él, pero no se proporciona información sobre su identidad o relación con él. Estas personas",1,5.53,"In this video, a muscular, naked man is shown in an indoor environment, probably a room. The man is in a position in front of the camera, with a serious and confident expression. In the lower part of the screen, you see a series of people who seem to be interacting with him, but no information is provided about their identity or relationship with him.",['unidentified'],[0.993122935295105],0.993122935295105,0.24328269064426422,0.20197056233882904,0.046378206461668015,0.02409944497048855,0.003081363858655095,0.002757622627541423,0.002736221067607403,0.0015578482998535037,0.001530744950287044,0.0007000406621955335,0.0005389274447225034,0.00028573605231940746
Can't he be lucky for one time?? #fyp #fy #foryoupage #foryou #voorjou #formula1 #f1 #racing #maxverstappen #redbullracing #crash #dnf #badluck #imola,1604247197,https://www.tiktok.com/@dyon.b/video/6890189236130073857,"{'height': 1024, 'width': 576, 'duration': 22}",4734,55,55100,306,True,[],#[{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'153828' #'name':'fy' #'title':'' #'cover':''} #{'id':'88764338' #'name':'foryoupage' #'title':'' #'cover':''} #{'id':'42164' #'name':'foryou' #'title':'' #'cover':''} #{'id':'6830763' #'name':'voorjou' #'title':'' #'cover':''} #{'id':'402512' #'name':'formula1' #'title':'EverdreamedofbeingoneofthecharactersinTheFastandtheFurious?NowyoucanbeFastandFurioustoowithourracetracksticker!CaptureexcitingmomentsoftheSingaporeGrandPrixthisweekendwithus😍🏎️' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/ead74bcbb886b6e0e94803b15376ee4c'} #{'id':'16520' #'name':'f1' #'title':'' #'cover':''} #{'id':'19074' #'name':'racing' #'title':'' #'cover':''} #{'id':'10835781' #'name':'maxverstappen' #'title':'' #'cover':''} #{'id':'2012369' #'name':'redbullracing' #'title':'' #'cover':''} #{'id':'10587' #'name':'crash' #'title':'' #'cover':''} #{'id':'23581' #'name':'dnf' #'title':'' #'cover':''} #{'id':'319790' #'name':'badluck' #'title':'' #'cover':''} #{'id':'22388969' #'name':'imola' #'title':'' #'cover':''}],"106,00","7.866,00","277.000,00",6890189236130073857.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6890189236130073857.mp4," En este video, se muestra un coche de carreras en una pista de circuito, con un piloto dentro y un equipo de mecánicos trabajando en el lado. El piloto, vestido con una camisa de color rojo y una capucha, está en la posición de conducir y se está preparando para salir de la parrilla. El equipo de mecánicos está trabajando en el coche, lo que",1,22.73,"In this video, a race car is shown on a circuit track, with a driver inside and a team of mechanics working on the side. The pilot, dressed in a red shirt and a hood, is in the driving position and is preparing to leave the grid. The team of mechanics is working on the car, which is the first time the driver has been seen on the track.","['sports', 'vehicles', 'unidentified']","[0.9981178045272827, 0.9680506587028503, 0.691288948059082]",0.9981178045272827,0.9680506587028503,0.691288948059082,0.0629042387008667,0.05227922275662422,0.0346514917910099,0.0204885546118021,0.013299494050443172,0.0037000461015850306,0.000638679601252079,0.00034599160426296294,0.0002098830882459879,0.00010310211655450985
"Oeps, het bord stond nog aan! #areyoudumb #meester #foryou #school #fyp #docent #leerling",1606839099,https://www.tiktok.com/@meesterjesper/video/6901321371113032962,"{'height': 960, 'width': 540, 'duration': 8}",11300,27,155600,127,True,[],#[{'id':'73525' #'name':'areyoudumb' #'title':'' #'cover':''} #{'id':'8071801' #'name':'meester' #'title':'' #'cover':''} #{'id':'42164' #'name':'foryou' #'title':'' #'cover':''} #{'id':'3586' #'name':'school' #'title':'' #'cover':''} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'2989864' #'name':'docent' #'title':'' #'cover':''} #{'id':'5458476' #'name':'leerling' #'title':'' #'cover':''}],"157,00","908.100,00","38.500.000,00",6901321371113032962.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6901321371113032962.mp4," En este video, vemos a un hombre con una barba y cabello largos trabajando en su computadora. Mientras está concentrado en su trabajo, se le cae una lámpara y comienza a reír. Luego, se le cae otra lámpara y se ríe aún más. A pesar de que parece estar trabajando, parece estar distraído por las lámparas caídas. En el fondo",1,8.37,"In this video, we see a man with a beard and long hair working on his computer. While he is concentrating on his work, a lamp falls on him and he starts to laugh. Then another lamp falls on him and he laughs even more. Although he seems to be working, he seems to be distracted by the falling lamps. In the background","['comedy', 'unidentified']","[0.9777563810348511, 0.5361307263374329]",0.9777563810348511,0.5361307263374329,0.21683961153030396,0.09252365678548813,0.00454726442694664,0.004093958530575037,0.0023141263518482447,0.002178466646000743,0.00187121017370373,0.0007657964015379548,0.0004407629603520036,0.0003493857802823186,0.00024441309506073594
#Top10 Strongest #onepiece Characters by the end of the show. #anime #strongestcharacters #animeboy #luffy #zoro #animeedit #animeedits #animestiktok,1602714092,https://www.tiktok.com/@ernie.senpai/video/6883604590525156609,"{'height': 960, 'width': 540, 'duration': 43}",29200,78,197300,656,True,[],#[{'id':'44367' #'name':'top10' #'title':'' #'cover':''} #{'id':'139663' #'name':'onepiece' #'title':'' #'cover':''} #{'id':'5917' #'name':'anime' #'title':'' #'cover':''} #{'id':'1650495635493893' #'name':'strongestcharacters' #'title':'' #'cover':''} #{'id':'972834' #'name':'animeboy' #'title':'' #'cover':''} #{'id':'567732' #'name':'luffy' #'title':'' #'cover':''} #{'id':'262936' #'name':'zoro' #'title':'' #'cover':''} #{'id':'400687' #'name':'animeedit' #'title':'' #'cover':''} #{'id':'24499' #'name':'animeedits' #'title':'' #'cover':''} #{'id':'1654354737435653' #'name':'animestiktok' #'title':'' #'cover':''}],"111,00","125.000,00","4.200.000,00",6883604590525156609.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6883604590525156609.mp4," En este video, se ve a un hombre sonriente y animado en una habitación con un fondo de animación japonesa. Se le ve muy contento y sonríe a la cámara. En la habitación, hay un personaje animado de un anime y un personaje de un juego de rol. El personaje animado parece estar hablando con el hombre, y ambos están sonrientes. El personaje de anime",0,43.08,"In this video, you see a smiling and animated man in a room with a background of Japanese animation. You see him very happy and smiling to the camera. In the room, there is an animated character from an anime and a character from a role-playing game. The animated character seems to be talking to the man, and both are smiling.","['unidentified', 'comedy']","[0.7687332034111023, 0.486102819442749]",0.7687332034111023,0.486102819442749,0.30528295040130615,0.24617072939872742,0.12984342873096466,0.11023148149251938,0.005437496118247509,0.002555886982008815,0.002477445174008608,0.002169992309063673,0.0006589401746168733,0.0005172813544049859,0.0004664366424549371
Absolute power is a helluva drug. #power #legday #boss #ceo #truestory #fitness,1603322032,https://www.tiktok.com/@benjamin_robert_graham/video/6886215675350666497,"{'height': 960, 'width': 540, 'duration': 8}",1334,6,9315,23,True,[],#[{'id':'15478' #'name':'power' #'title':'' #'cover':''} #{'id':'12201' #'name':'legday' #'title':'Everydayislegday.' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/0baf4e96e43e808eb387af27c733b32a'} #{'id':'4374' #'name':'boss' #'title':'' #'cover':''} #{'id':'39435' #'name':'ceo' #'title':'' #'cover':''} #{'id':'35280' #'name':'truestory' #'title':'There’sastory-tellerineverysingleoneofus!Tellusyourfavoritestoriesonyourfavoritetopics!' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/a73d5748aa813574e06f259720a28792'} #{'id':'9261' #'name':'fitness' #'title':'Dejaaquítusmejorestipsyrutinasparasiempreestarenmodo#fitness🤳' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/2fad541156575f0a59467caa0c94f381'}],"575,00","98.600,00","6.800.000,00",6886215675350666497.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6886215675350666497.mp4," En este video, se muestra a un hombre con una expresión seria y un poco confundida frente a la cámara. A continuación, se muestra una serie de imágenes de personas y objetos que parecen estar relacionados con un tema de fitness o entrenamiento. La imagen muestra a un hombre y una mujer en un entrenamiento de pesas, y otra muestra a un hombre y una mujer en una sesión de ent",1,8.88,"In this video, a man with a serious and a little confused expression is shown in front of the camera. Next, a series of images of people and objects that seem to be related to a fitness or training theme are shown.",['unidentified'],[0.7173089981079102],0.7173089981079102,0.22109831869602203,0.21617697179317474,0.11971655488014221,0.03225276246666908,0.018833130598068237,0.011984201148152351,0.0041259354911744595,0.003976228181272745,0.0012843080330640078,0.0009830882772803307,0.0003966611984651536,0.00020342698553577065
vaieral vedeo please for you for youpage,1604929558,https://www.tiktok.com/@jibrankoko7/video/6893119957534510338,"{'height': 1024, 'width': 576, 'duration': 15}",143,8,1084,4,True,[],#[],"417,00","114,00","2.031,00",6893119957534510338.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6893119957534510338.mp4," En este video, se ve a un hombre joven con una camiseta de color rojo y una capucha de color gris. El hombre está hablando y gesticulando con su mano izquierda, mientras su mano derecha está en su bolsillo. En la parte inferior de la pantalla, hay una persona más joven que parece estar usando una aplicación en su celular. El entorno es una habitación con una pared de",1,14.97,"In this video, you see a young man in a red T-shirt and a gray hood. The man is talking and gesturing with his left hand, while his right hand is in his pocket. At the bottom of the screen, there is a younger person who seems to be using an app on his cell phone.","['technology', 'unidentified']","[0.8073087930679321, 0.8069286942481995]",0.8073087930679321,0.8069286942481995,0.32161980867385864,0.13614831864833832,0.010388216003775597,0.007011794485151768,0.006890459917485714,0.004709206055849791,0.004093957599252462,0.0017477854853495955,0.0008626076742075384,0.0004364814085420221,0.00024251153809018433
#duet with @brockfit__ - this is probably the wildest one I’ve seen personally. #strength #peopleareawesome #gym,1602252954,https://www.tiktok.com/@benjamin_robert_graham/video/6881624031561354498,"{'height': 960, 'width': 540, 'duration': 54}",6153,8,61800,36,True,['@brockfit__'],#[{'id':'30496' #'name':'duet' #'title':'UseourDuetfeaturebecausetwoisalwaysbetterthanone.' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/dff7a84f4a6523e32f92b9a79b1e4d34'} #{'id':'13842' #'name':'strength' #'title':'' #'cover':''} #{'id':'3370202' #'name':'peopleareawesome' #'title':'' #'cover':''} #{'id':'7882' #'name':'gym' #'title':'' #'cover':''}],"575,00","98.600,00","6.800.000,00",6881624031561354498.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6881624031561354498.mp4," En este video, se muestra a un hombre en un entorno que parece ser un gimnasio, ya que hay una máquina de pesas en la parte superior derecha y un espejo en la parte inferior. El hombre está vestido con una camisa de entrenamiento y lleva gafas. En la parte superior de la pantalla, hay un texto que dice ""One set curls 3x10 @ 90%",0,54.38,"In this video, a man is shown in an environment that looks like a gym, since there is a weight machine in the upper right and a mirror in the lower part.",['unidentified'],[0.72845858335495],0.72845858335495,0.2438674420118332,0.043446898460388184,0.029118351638317108,0.02010023407638073,0.004382336512207985,0.0013750481884926558,0.0009622126235626638,0.0005336928879842162,0.00038147118175402284,0.0002425115235382691,0.0001344663032796234,7.9673009167891e-05
Передачи от первого лица😄#bellaforteens #ставрополь #футбол #football #рек #рекомендации #rec #recommendations @step__12,1605726235,https://www.tiktok.com/@krotik26/video/6896541657471241474,"{'height': 960, 'width': 540, 'duration': 35}",831,10,6599,37,True,['@step__12'],#[{'id':'1670027527166981' #'name':'bellaforteens' #'title':'Участвуйвчеллендже#bellaforteensивыиграйкрутойсмартфонсебеисвоейЛП.\nСнимивидеососвоейподругойилиодна* #используянашмузыкальныйтрек #выложиеговсвоемаккаунтесхэштегом#bellaforteensиотметьаккаунтсвоейподруги.\nБеллавместесостальнымипользователямиTikTokвыберутлучшеевидеоиподаряткрутыеподарки.\n\n*Ознакомьсясполнымиусловиямичелленджапоссылкениже.' #'cover':''} #{'id':'10462387' #'name':'ставрополь' #'title':'' #'cover':''} #{'id':'7849738' #'name':'футбол' #'title':'' #'cover':''} #{'id':'5282' #'name':'football' #'title':'' #'cover':''} #{'id':'50321361' #'name':'рек' #'title':'' #'cover':''} #{'id':'49711363' #'name':'рекомендации' #'title':'' #'cover':''} #{'id':'25396' #'name':'rec' #'title':'' #'cover':''} #{'id':'783626' #'name':'recommendations' #'title':'' #'cover':''}],"35,00","31.400,00","329.200,00",6896541657471241474.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6896541657471241474.mp4," En este video, se muestra una persona corriendo en un campo de fútbol, con una pelota en su poder. La persona parece estar jugando al fútbol y está corriendo hacia la derecha de la pantalla. El campo de fútbol es amplio y lluvioso, lo que indica que el tiempo es lluvioso. No se ve ninguna otra persona en la imagen, y no hay otros objetos o acciones que pued",0,35.9,"In this video, a person is shown running on a football field, with a ball in his hand. The person appears to be playing football and is running towards the right of the screen. The football field is wide and rainy, indicating that the weather is rainy.","['sports', 'unidentified']","[0.9949100613594055, 0.8002240061759949]",0.9949100613594055,0.8002240061759949,0.07913912087678909,0.04146227240562439,0.025589555501937866,0.008847354911267757,0.00879612099379301,0.006026952061802149,0.0035796428564935923,0.0003583672805689275,0.00035557945375330746,0.00016668821626808494,0.00015177360910456628
#horadearrasar,1608131111,https://www.tiktok.com/@matheus__36/video/6906870391466216709,"{'height': 1024, 'width': 576, 'duration': 13}",1688,441,64300,13,True,[],#[{'id':'38180458' #'name':'horadearrasar' #'title':'UseonovoModelodeVídeo(MV)doTikTokearrasenatrendcomsuasmelhoresfotos!😎' #'cover':'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/4be9ef52956daf3f357575a507ffbd2a'}],"103,00","9.517,00","37.700,00",6906870391466216709.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6906870391466216709.mp4," En este video, se muestra a un personaje conocido como el Joker, un villano de la serie de cómics y películas ""The Joker"". El Joker está vestido con una chaqueta de cuero y una camisa de cuero, y tiene una máscara de cara que se asemeja a una cara de payaso. Se le ve con una sonrisa siniestra y una expresión de locura en su",0,13.12,"In this video, a character known as the Joker, a villain from the comic book and movie series ""The Joker"", is shown wearing a leather jacket and leather shirt, and has a face mask that resembles a clown's face.",['comedy'],[0.42706814408302307],0.42706814408302307,0.03639089688658714,0.02456308715045452,0.004839118104428053,0.004792316351085901,0.002636805409565568,0.0019800399895757437,0.001730829942971468,0.0005953406216576695,0.0004044814850203693,0.00022516823082696646,0.00015843621804378927,0.00010595992353046313
Un rival 😑😑 #zerotwo #darlinginthefranxx #animeedit #waifu #zerotwoedits,1606074145,https://www.tiktok.com/@un.simple_chico/video/6898035916682710274,"{'height': 1040, 'width': 576, 'duration': 7}",8606,445,50900,147,True,[],#[{'id':'3502625' #'name':'zerotwo' #'title':'' #'cover':''} #{'id':'89160535' #'name':'darlinginthefranxx' #'title':'' #'cover':''} #{'id':'400687' #'name':'animeedit' #'title':'' #'cover':''} #{'id':'1218445' #'name':'waifu' #'title':'' #'cover':''} #{'id':'1635792088679430' #'name':'zerotwoedits' #'title':'' #'cover':''}],"809,00","9.458,00","20,00",6898035916682710274.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6898035916682710274.mp4," En este video, se muestra a una persona vestida de rojo y una persona vestida de azul, que parecen estar en una conversación. La persona vestida de rojo está sentada en una silla y la vestida de azul está de pie. La persona vestida de rojo le dice algo a la vestida de azul, pero no se puede oír lo que se dice. Luego, la vestida de rojo se levanta y",1,7.38,"In this video, a person dressed in red and a person dressed in blue appear to be in a conversation. The person dressed in red is sitting on a chair and the person dressed in blue is standing. The person dressed in red is saying something to the person dressed in blue, but you can't hear what they are saying. Then, the red dress stands up and says","['comedy', 'unidentified']","[0.8288695812225342, 0.6182331442832947]",0.8288695812225342,0.6182331442832947,0.08733005821704865,0.07517639547586441,0.019870715215802193,0.004672730341553688,0.002119830809533596,0.001213671755976975,0.0011291545815765858,0.0011225653579458594,0.000807230535428971,0.00044162425911054015,0.00024826108710840344
#jhope #junghoseok #ПорадуйМаму #검둥개 #bts_official_bighit #recommendations #방탄소년단 #глобальныерекомендации #р_е_к_о_м_и_н_д_а_ц_и_и #horse,1606922896,https://www.tiktok.com/@cinsubun_10/video/6901681280128208130,"{'height': 1024, 'width': 576, 'duration': 10}",6025,177,18100,217,True,[],#[{'id':'39526' #'name':'jhope' #'title':'' #'cover':''} #{'id':'3547606' #'name':'junghoseok' #'title':'' #'cover':''} #{'id':'1682332362147841' #'name':'검둥개' #'title':'' #'cover':''} #{'id':'1645648014249989' #'name':'bts_official_bighit' #'title':'' #'cover':''} #{'id':'783626' #'name':'recommendations' #'title':'' #'cover':''} #{'id':'221825' #'name':'방탄소년단' #'title':'' #'cover':''} #{'id':'1601902574970886' #'name':'глобальныерекомендации' #'title':'' #'cover':''} #{'id':'1599272765111301' #'name':'р_е_к_о_м_и_н_д_а_ц_и_и' #'title':'' #'cover':''} #{'id':'7883' #'name':'horse' #'title':'' #'cover':''}],"4,00","25.900,00","1.100.000,00",6901681280128208130.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6901681280128208130.mp4," En este video, se muestra a un grupo de personas en una sala de estar, con un ambiente casual y relajado. Uno de ellos, un hombre, está sentado en una silla y sonríe para la cámara mientras bebe de una botella de cerveza. Más tarde, se ve a un hombre y una mujer en la misma sala, y el hombre sonríe y hace una mueca. El ambiente",1,10.47,"In this video, you see a group of people in a living room, with a casual and relaxed atmosphere. One of them, a hombre, is sitting in a chair and smiling to the camera while drinking a bottle of beer.","['comedy', 'unidentified']","[0.7228695154190063, 0.5017166137695312]",0.7228695154190063,0.5017166137695312,0.06626641750335693,0.06489011645317078,0.04061677306890488,0.004117917735129595,0.0019043302163481712,0.001597845577634871,0.0013380080927163363,0.0012089459924027324,0.0010587475262582302,0.0007279068231582642,0.00021318755170796067
