video_name,transcription,is_song,duration_sec,author_id,followers,following,account_creation,video_creation,likes,comments,shares,engagement_rate,viral,descripcion,categories,categories_probs,,,,,,,,,,,,,
6906884442728516865.mp4,tiktok's a joke i'll make one video oh we got some likes i'm gonna be tiktok famous tonight'.,1,11.1,user_00017,21978,9939,8/9/22,3/11/25,725,60,33,3.7219037219037214,0,"We see a young man with a look of surprise and enthusiasm on his face as he speaks. He is in a room with a bed and a table in the back. On the bed, there is a dog sitting. The man is wearing a hood and seems to be talking to someone in the camera, but we can't see the person with whom he is sitting.","['unidentified', 'comedy', 'technology']","[0.9386884570121765, 0.7340242266654968, 0.4418385624885559]",,,,,,,,,,,,,
6877816601308073218.mp4,hi hi jij moeder de handdoek los te krijgen zonder de handdoek nat te maken de handdoek los te krijgen los te krijgen zonder de handdoek los te laten en zonder de handdoek nat te maken'.,0,25.68,user_00039,5686,2257,10/25/20,10/14/23,162,23,1,3.271192402,0,"We see a man with grey hair and glasses, smiling and dressed in a black shirt, washing dishes in a kitchen.",['unidentified'],[0.8643104434013367],,,,,,,,,,,,,
6907668397484559617.mp4,see the line where the sky meets the sea it calls me and no one knows how far it goes'.,1,10.7,user_00097,15967,4228,2/26/23,5/20/23,131,13,3,0.920648838,0,"We see two young women in a bathroom one of them is sitting in the bath, while the other is on the floor, using a hair spray the woman in the bath has her hair in a bag and is using a hair spray while the other is using a hair spray","['unidentified', 'comedy']","[0.7188905477523804, 0.7171109318733215]",,,,,,,,,,,,,
6884868479267147010.mp4,it's too long for you to call back and normally i would just forget that except for the fact that it was my birthday my stupid birthday'.,1,12.43,user_00012,145496,4281,9/13/25,10/25/25,804,73,46,0.6343817012151537,0,We see two young women in a parking lot. One of them is sitting in the driver's seat of a vehicle while the other is in the passenger seat. The woman in the driver's seat is talking on the phone and laughing while making a gesture with her hand towards the other woman. The woman in the passenger seat seems to be observing something,"['comedy', 'unidentified']","[0.8142005801200867, 0.6813028454780579]",,,,,,,,,,,,,
6889446389349125377.mp4,clint clint clint king'.,1,15.38,user_00021,4583,4967,4/10/25,10/6/25,40,2,1,0.9382500545494218,0,"It shows a group of people on a concert stage, with a hombre in the center who seems to be the protagonist. The hombre is dressed in a red mask and wears a leather jacket. Next to him, there is a hombre younger who seems to be his companion or rival, and both are in a discussion. In the background, there is a group of people who seem",['unidentified'],[0.6501896977424622],,,,,,,,,,,,,
6890871255134752006.mp4,it's just your choice. it's back inside our new'.,1,13.16,user_00011,166803,1009,9/18/24,2/12/25,4265,206,180,2.7883191549312665,0,"We see a man on a horse in a field surrounded by a fence. The man seems to be practicing shooting with a pistol, and at a certain moment, the horse gets agitated and starts running. The man seems to be trying to control the horse, but fails to do so. The environment is a field surrounded by a fence, and there are trees and vegetation","['sports', 'unidentified', 'comedy']","[0.7527403235435486, 0.5818971991539001, 0.3774259090423584]",,,,,,,,,,,,,
6876145412105899265.mp4,the'.,1,11.34,user_00119,11826,278,4/18/25,9/19/25,436,45,31,4.329443598849991,1,"The blue team is led by a woman with long and blonde hair, and the black team is led by a woman with short and brown hair.","['sports', 'comedy']","[0.967777669429779, 0.5556763410568237]",,,,,,,,,,,,,
6905029441760578818.mp4,jingle bell jingle bell jingle bell rock'.,1,8.14,user_00174,8827,2841,1/20/23,4/21/24,124,9,10,1.6200294550810015,0,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],,,,,,,,,,,,,
6891256269898878209.mp4,sudh bollamune alakambaala asundika duvane nee vathmila dandakathamal kanotham'.,1,10.36,user_00170,23293,6088,10/18/25,11/4/25,95,10,4,0.4679517451594899,0,A woman in a kitchen preparing a plate of cookies is seen using a skillet to cook the cookies and placing them on a plate while a man is sitting at a nearby table eating a cookie the kitchen is well lit and there is a window that allows natural light to enter,"['food', 'unidentified', 'comedy']","[0.8946054577827454, 0.7987367510795593, 0.4538517892360687]",,,,,,,,,,,,,
6883211681988627714.mp4,i'.,1,10.63,user_00014,6330,1941,7/21/23,4/7/25,116,12,3,2.0695102685624014,0,"We see a young man sitting naked on a bed, eating a snack. As he comes, he is seen to have a small mark on his forehead. The bed is red and is surrounded by a blue rail. On the top of the bed, there is a window with a wooden curtain and a blue chair.","['unidentified', 'comedy']","[0.6987920999526978, 0.5632578730583191]",,,,,,,,,,,,,
6888826582786395394.mp4,hey guys i'm back with a new video'.,1,13.25,user_00134,70438,5415,10/31/21,11/28/24,491,73,30,0.8432948124591839,0,"The picture shows a young woman posing in front of a window. She wears a red blouse with a dog design and a short skirt. The woman has a friendly smile and seems to be relaxed. In her right hand, she carries a small bag.","['unidentified', 'beauty']","[0.7014575004577637, 0.5525246262550354]",,,,,,,,,,,,,
6882831253519731970.mp4,she don't see us you see me yes i see you you see me we both was sitting here look like two big barneys we see each other'.,0,16.63,user_00120,12885,3445,8/16/24,11/13/24,194,24,18,1.8315871168024835,0,The video shows a woman in an environment that looks like a gym using an exercise machine that has a seating machine and a system of cuffs. The woman is sitting on the seating machine and starts to do exercises.,['unidentified'],[0.7871959805488586],,,,,,,,,,,,,
6895357815066529026.mp4,this is what a five hundred dollars firework looks like she's lit let's go oh my god quick quick quick what the'.,0,16.75,user_00098,2698,5045,12/1/17,11/8/21,58,4,4,2.446256486286138,0,"One of the young men, who appears to be the leader, stands in the middle of the crowd and makes a gesture with his hand up, which seems to indicate that they are doing something together.",['unidentified'],[0.39840641617774963],,,,,,,,,,,,,
6882438480786459906.mp4,"oh shit, shit, that's my monkey like a big sister'.",1,9.7,user_00032,1045573,3648,3/11/21,11/6/24,6569,848,472,0.7545145102254935,0,"We see a young, muscular man in a gym at a high temperature, using a 90 kg weight and doing a series of sit-ups, leaning on a bar to sit and then getting up and sitting on the weight to sit up again.","['unidentified', 'comedy']","[0.6874202489852905, 0.41746440529823303]",,,,,,,,,,,,,
6898706823541542146.mp4,and disappear right after the song so give me good night to show you and hold you don't leave me out here to lose you we're here to make the night night night night night'.,1,15.08,user_00150,51455,5304,10/17/20,9/14/21,755,95,37,1.7238363618695949,0,"The man is using a bar to lift weights and performing flex and extension movements. In the surrounding area, you can see various exercise machines and fitness equipment, such as a pair of pulleys, a cable system and a resistance device.",['unidentified'],[0.5838560461997986],,,,,,,,,,,,,
6904391934735944961.mp4,yuminari haciendo lo bacano para los chicos bacanos loco tu mujer una perra una diabla mira como me ladra y me dice'.,1,11.17,user_00188,21112,9277,8/24/25,10/18/25,618,45,34,3.3014399393709737,0,"The film shows two young women in an indoor environment, possibly a house or a dream space. The woman in front is dressed in a top of sleeves with a pattern of paisley and puro, while the other woman is behind her, also with a top of sleeves but with a pattern of paisley. Both are posing for the camera and son","['unidentified', 'beauty']","[0.8950190544128418, 0.49946218729019165]",,,,,,,,,,,,,
6902420063882628357.mp4,it's gonna take a lot to drive me away from you there's nothing that a hundred men or more could ever do i hear the drums echoing tonight but she only whispers of some crying conversation she's coming on a twelve thirty flight hurry boys and scream and i'll pass the rains down in africa gonna take some time to do the things you never had'.,1,59.03,user_00193,19361,6587,4/26/20,7/15/22,207,29,6,1.249935437219152,0,"The film shows a group of people in a recording studio, with an acoustic and well-lit environment, one of the artists is sitting in a chair, playing an acoustic guitar, while the other is standing in front of a keyboard, singing and playing the electric guitar.","['music', 'unidentified']","[0.8767927289009094, 0.7232117652893066]",,,,,,,,,,,,,
6897013361804938497.mp4,actually look he's going to break my door off the car whose horse is that'.,0,5.83,user_00119,12823,278,4/18/25,9/25/25,283,13,12,2.401934024799189,0,"a man is seen in a street surrounded by several people one of them, an elderly man, is in a car opening the door and talking to the driver the driver, a young man, is in the car and seems to be angry the elder man says something to the driver and then goes away the driver shouts something at him and the elder man goes away",['unidentified'],[0.8550662398338318],,,,,,,,,,,,,
6895890526185213186.mp4,foreign'.,0,37.33,user_00071,5640,6567,5/6/17,4/2/24,64,7,4,1.3297872340425532,0,"The film shows a group of young people in a field surrounded by trees and vegetation, one of them, a man with a beard, is talking and gesturing enthusiastically while the others watch him.","['unidentified', 'comedy']","[0.7691669464111328, 0.6321338415145874]",,,,,,,,,,,,,
6896550572653120770.mp4,oh and in case i don't see you in the afternoon good evening and good night'.,1,9.72,user_00059,8382,2270,9/1/25,9/8/25,36,4,1,0.4891434025292293,0,"The following is a list of the most common types of plastic bags, which are the ones that are most commonly used in the construction industry:",[],[],,,,,,,,,,,,,
6878794517391150337.mp4,"the first one is a very simple one, it's just a piano playing a melody, and the second one is a little bit more complex, it's a piano playing a melody with a bassline underneath.'.",0,11.33,user_00155,69941,969,7/19/24,7/23/25,2325,82,136,3.635921705,0,"The man appears to be in a race, as his posture is upright and his clothes are sporty. As he runs, he stops and leans backwards, indicating that he may be tired or suffering from a pain in his thigh. Despite this, he continues to run","['sports', 'unidentified']","[0.9981396794319153, 0.743912935256958]",,,,,,,,,,,,,
6881337151901027586.mp4,i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and i think that's a good idea and,0,18.67,user_00141,5298,7886,5/24/21,6/9/25,209,18,16,4.586636466591167,1,"A man and a woman are in the center of attention, and appear to be in a jumping area with a barrier in front of them. El hombre está en una posición de salto, y la mujer está en una posición de espera, preparing for his turn. El entorno es un campo de deporte","['sports', 'unidentified']","[0.9398581981658936, 0.7348813414573669]",,,,,,,,,,,,,
6879123852467768581.mp4,nice ellis come on there you go i got it i got it i got it'.,0,17.07,user_00009,5630,2216,5/26/25,6/18/25,43,3,3,0.8703374777975134,0,"The man is in a position of abdominals, with his arms extended backwards and his feet supported on an exercise machine. He is trying to lift a heavy weight on his shoulders.",['unidentified'],[0.7004851698875427],,,,,,,,,,,,,
6902424258006273281.mp4,what's poppin' don't mind me just watchin' what did he say'.,0,11.75,user_00150,50871,5304,10/17/20,8/20/23,1338,181,83,3.149141947,0,"We see a young man with blond hair and short beard, wearing a white T-shirt and a sports jacket, who looks like he's in a gym, preparing to do exercise and carrying a gym bag in his hand, while talking to the camera, he moves to the right and back, and he's like, ""I'm going to go to the gym"".","['comedy', 'unidentified', 'sports']","[0.8312115669250488, 0.8140527606010437, 0.8139049410820007]",,,,,,,,,,,,,
6877191692341054721.mp4,hi please don't scroll if you're seeing this video that means a small creator such as myself has landed on your for you page not somebody with millions of followers small creators on tiktok are not doing very well at the moment the algorithm actually hates us'.,0,13.23,user_00106,116092,4206,3/10/25,5/27/25,3126,394,182,3.188850222237536,0,"There are several cups of water with different colors and sizes, and some cups of water with small red drops. The people are working at a table, and there are several cups of water with small red drops on it. There are also several cups of water with different colors and sizes","['unidentified', 'comedy']","[0.5481141805648804, 0.4255753755569458]",,,,,,,,,,,,,
6893910918913117441.mp4,if we could just be faster we're gonna touch up'.,1,14.9,user_00141,5280,7886,5/24/21,1/20/23,204,8,14,4.28030303,1,"If you see a young person with a dark hair and a dark skin, looking directly at the camera with a serious and a little confused expression, she seems to be in a room with a dim lighting and a blurred background.","['comedy', 'unidentified']","[0.44687187671661377, 0.3577638268470764]",,,,,,,,,,,,,
6875621663564680450.mp4,three two one go welcome to the'.,1,9.56,user_00167,15098,2748,8/12/22,8/17/23,412,15,17,2.940786859186648,0,"We see a person riding a horse who is in a field. The horse, which looks like a pony, is moving and heading towards an obstacle. The person, who looks like a rider, is wearing a helmet and is dressed in riding clothes. The environment is a field surrounded by trees and there is an obstacle in the middle that the cab","['sports', 'unidentified']","[0.9004423022270203, 0.7354992032051086]",,,,,,,,,,,,,
6893028172024139009.mp4,you know what i mean you know what i mean'.,0,14.72,user_00040,44049,2026,9/2/19,6/14/24,245,25,15,0.6470067424913165,0,"The man is posing in front of a wall with a door of the house behind him. On the door, there is a sign with the letter ""M"" and a cable that looks like electricity. The man is using a language that is not his own.","['unidentified', 'comedy', 'other']","[0.898544192314148, 0.7913377285003662, 0.46795475482940674]",,,,,,,,,,,,,
6896760414055435521.mp4,"okay, look at these containers. if you go in this container right now you go weeshijnlijk dood because there is no sauerstoff and if you go staal op de container and you pleur naar beneden je you're weeshijnlijk kapot and then i lag myself helemaal de eering have a good day'.",0,14.83,user_00052,16477,1684,10/31/22,3/12/24,297,12,29,2.0513442981125207,0,"You see a man in a green hood and a blue T-shirt, talking to the camera. Next to him, there's a younger person in a red hood and a gray T-shirt.","['unidentified', 'comedy']","[0.6886778473854065, 0.6585272550582886]",,,,,,,,,,,,,
6908292605101051137.mp4,i'm sorry sorry psych'.,1,15.4,user_00171,8099,5906,1/7/22,11/14/23,120,7,8,1.6668724533893076,0,"The person is seen standing in front of a water container with an object that looks like a test tube. The person takes the tube and throws it into the air, causing the liquid in the container to agitate and spill on the ground. The person appears to be in a laboratory or similar work space, and the environment is illuminated","['unidentified', 'technology']","[0.8846883773803711, 0.45541051030158997]",,,,,,,,,,,,,
6908543785303608581.mp4,the'.,1,21.94,user_00188,20069,9277,8/24/25,9/4/25,721,74,42,4.170611390702078,0,"The girl tells him that she will teach him a Chinese fighting style called ""kung fu"" and asks him to calm down.","['comedy', 'sports']","[0.7169622778892517, 0.38044238090515137]",,,,,,,,,,,,,
6892131074093223170.mp4,so'.,0,11.7,user_00000,8362,9652,1/1/17,5/22/25,107,15,6,1.530734274097106,0,"We see a muscular and naked man in a courtyard of a house, with a bar of weights in front of him. The man is in a position of flexion, with arms extended to the sides and the pectoral and biceps well defined. He is preparing to lift weight. In the background, there is a house with a door and a window, and there is a window, and there is a door, and there is a window, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and there is a door, and","['unidentified', 'sports']","[0.6343168020248413, 0.3559427857398987]",,,,,,,,,,,,,
6891908752539274497.mp4,the song is a catchy and upbeat pop tune that will have you dancing along in no time,1,19.23,user_00079,17949,4392,10/22/25,11/8/25,576,80,22,3.7773692127695138,0,"The male character is sitting in a chair, looking down and writing in a notebook. The female character is standing in front of him, looking up and also writing in a notebook. The environment is quiet and you can't see any specific details",['unidentified'],[0.6555014252662659],,,,,,,,,,,,,
6879724138114665730.mp4,we gaan daniel geblind doet deze tentakels laten we gaan hem blind doet gaan je ze proberen aan de monden moet je raden wat het is oké oké komt hij op de monden monden lekker'.,0,31.62,user_00182,30872,1837,4/11/24,5/12/25,1112,108,90,4.243327286861881,1,"One of the men, wearing a mascara, is making fun of the others and making fun of them that they can't see his face.","['comedy', 'unidentified']","[0.9142907857894897, 0.5165877938270569]",,,,,,,,,,,,,
6896576430491143426.mp4,you don't need a friend boy you're the man what the cunk'.,1,8.34,user_00094,2160,6006,6/17/23,1/29/25,75,8,1,3.888888888888889,0,"We see a young woman with dark hair and big eyes talking in front of the camera she seems to be in an interior environment, possibly a room, and she is dressed in a wool blouse while she is talking, she is seen to have a small amount of water in her mouth",['unidentified'],[0.8264318108558655],,,,,,,,,,,,,
6897397404421688578.mp4,take my picture now shake it till you see it and when your fantasies become your legacy'.,1,47.33,user_00164,28837,8164,12/30/21,10/9/24,561,62,18,2.222838714151957,0,"The film depicts a scene of a fight between two characters in a marine environment. One of them, a man with a long beard and a tattoo, carries a sword and fights against a younger man dressed in a red shirt.",['unidentified'],[0.8155999183654785],,,,,,,,,,,,,
6904650067999821057.mp4,the first two are the same as the first two in the previous set.'.,0,21.66,user_00026,6674,7110,8/16/21,11/17/23,281,25,17,4.839676356008391,1,"Sorry, but I can't help you with that question.",['unidentified'],[0.5449678897857666],,,,,,,,,,,,,
6882395409973660930.mp4,the'.,1,15.69,user_00198,57663,334,8/19/21,11/4/23,717,43,39,1.3856372370497547,0,"We see a young woman posing in front of a fountain in a park. She is wearing a black T-shirt and mezclilla pants. In her surroundings, there are several palm trees and trees, and in the fountain there is a small pond. The young woman seems to be relaxed and enjoying her time in the park. In the background you can see","['unidentified', 'beauty']","[0.7362109422683716, 0.6122806668281555]",,,,,,,,,,,,,
6886223121397894405.mp4,it's all about the money'.,1,15.13,user_00033,4464,2112,11/4/25,11/11/25,29,2,1,0.7168458781362007,0,"We see a young woman with short hair and blonde hair, dressed in a pointy blouse and mezclilla pants, in a kitchen, she is smiling and talking to the camera, and seems to be in an animated conversation.",['unidentified'],[0.7684726715087891],,,,,,,,,,,,,
6900916467936529666.mp4,i get those goosebumps every time you come around you lose my mind'.,1,14.73,user_00057,72435,1904,6/27/18,8/11/22,1590,87,44,2.3759232415268863,0,"We see a young man with blond hair and short beard, wearing a white T-shirt and a gold collar, talking to the camera.","['unidentified', 'technology']","[0.7068485617637634, 0.3771965205669403]",,,,,,,,,,,,,
6895491816532069637.mp4,stop what the hell are you talking about get my pretty name out of your mouth well you're not the same without'.,1,9.83,user_00079,19044,4392,10/22/25,10/25/25,655,42,38,3.859483301827348,0,"a woman with blonde hair and fair skin, wearing a white top and a pearl necklace. she has a piercing on her nose and lips and dark makeup. the woman is looking to the right and smiling. in the bottom of the screen, there is a hand that seems to be touching her shoulder. she doesn't see a thing","['unidentified', 'beauty', 'comedy']","[0.6357032060623169, 0.629518449306488, 0.4568640887737274]",,,,,,,,,,,,,
6880134891753852162.mp4,oh my god wait a minute it's paul baird it's paul baird and that's gotta be kane that's gotta be kane oh my god he's dead'.,1,39.55,user_00142,9199,8102,10/14/24,11/11/25,85,5,2,1.0001087074682031,0,"A scene from a professional wrestling event in which a wrestler called ""The Undertaker"" is in the ring, wearing a mask and a leather jacket.",['sports'],[0.9934102296829224],,,,,,,,,,,,,
6906870391466216709.mp4,"não é assim, desce, mano, olha como desce da risada, mano, não é assim, mano, que dá risada, a risada do palhaçao do mano é assim, ó'.",0,13.12,user_00155,75542,969,7/19/24,8/28/25,3066,281,97,4.559053241905165,1,"The Joker is a character known as the Joker, a villain from the comic book and movie series ""The Joker"".The Joker is dressed in a leather jacket and a leather shirt, and has a face mask that resembles a clown's face.He is seen with a sinister smile and an expression of madness on his face.",[],[],,,,,,,,,,,,,
6883011295763860738.mp4,the'.,1,14.76,user_00010,5573,4157,7/23/19,9/16/25,108,5,9,2.1891261439081284,0,"The game is a fighting game in an urban environment. There are several characters in the game, some of which are in the air and others on the ground. The characters in the air seem to be in a defensive position, while those on the ground seem to be in an attacking position.","['gaming', 'unidentified', 'technology']","[0.9988553524017334, 0.7210071682929993, 0.7184463143348694]",,,,,,,,,,,,,
6876320502848261378.mp4,oh'.,1,14.77,user_00088,9234,3561,1/1/17,7/27/17,384,50,8,4.786658003032272,1,"In the background, there is a woman in a red blouse and a bed with a curtain. The man moves to the right and then to the left, and the camera moves up and down. The woman also moves to the left.",['unidentified'],[0.75743567943573],,,,,,,,,,,,,
6893922616696999169.mp4,i'm so down'.,1,15,user_00073,13508,3378,1/1/17,10/22/20,319,24,17,2.6650873556411017,0,"The woman is dressed in a knit blouse and knit pants, and has a friendly smile. In the background, you can see several bookshelves and a wall with a door. The woman seems to be in a room, and there is a window with a window.",['unidentified'],[0.8310059309005737],,,,,,,,,,,,,
6896176955624918274.mp4,this is a very good song'.,1,15.07,user_00023,8004,959,6/12/23,4/15/24,314,28,28,4.622688655672164,1,"It shows a woman with long blonde hair, dressed in a blue T-shirt and a Snoopy mono, sitting in a room with a wall in the background that has a photo of a city.",['unidentified'],[0.7267650961875916],,,,,,,,,,,,,
6884399255302245633.mp4,if you have knee pain such as when doing squats it is very likely that in this day and age due to all the sitting that everyone does that it's because you have tight quads and in particular your rec fem this is a great stretch to loosen that muscle and your quad and hip flexor in general as you may have noticed i squeeze my glute to push my pelvis forward a little more which will further increase the stretch if you want to incorporate or emphasize the hip flexor more lean forward as i am here and if you want to focus on the quad more lean back and try to touch your butt to your heel'.,0,29.57,user_00077,80356,6752,8/15/20,10/12/21,2045,262,145,3.051421175767833,0,"The man is sitting on an exercise machine and is moving up and down, indicating that he is performing a sit-up exercise. In the surrounding area, there are several exercise machines and fitness equipment, as well as a mirror on the wall.",['unidentified'],[0.6353638172149658],,,,,,,,,,,,,
6879844969687878914.mp4,i'm on my own i should have known you would turn to so'.,1,13.13,user_00035,1213,7167,5/7/18,2/2/20,54,3,4,5.028854080791426,1,"The man is using a set of weights and is exercising with a weight bar, lifting and lowering the weight several times.",['unidentified'],[0.48642104864120483],,,,,,,,,,,,,
6884860645364354306.mp4,fuck'.,1,5.91,user_00012,140186,4281,9/13/25,9/18/25,1259,84,97,1.0272067110838456,0,"We see a young blonde with long hair and short hair, dressed in a pink T-shirt, who is talking to the camera.","['beauty', 'unidentified']","[0.6340619325637817, 0.4384395182132721]",,,,,,,,,,,,,
6891212276406160641.mp4,"i'm going to go ahead and get the camera and get it out of here,'.",0,12.9,user_00097,16339,4228,2/26/23,10/19/25,106,12,8,0.7711610257665708,0,"The woman is dressed in a white blouse and black pants, while the man wears a black jacket and dark pants.",['unidentified'],[0.6536244750022888],,,,,,,,,,,,,
6904148139716955394.mp4,the'.,0,10.3,user_00019,44766,1998,7/12/25,11/4/25,693,78,12,1.749095295536791,0,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],,,,,,,,,,,,,
6877036154982616321.mp4,me and you are the only ones who can see it'.,1,15.08,user_00098,2674,5045,12/1/17,1/9/22,80,10,5,3.552729992520568,0,"A young man in a park, dressed in a shirt and mezclilla pants, talking to the camera. Later, he sees an older man on a motorcycle passing behind.","['unidentified', 'comedy']","[0.7629543542861938, 0.5184061527252197]",,,,,,,,,,,,,
6899729878560656641.mp4,"i'm not going to lie to you, i'm not going to lie to you'.",1,9.64,user_00175,6836,3226,1/13/25,8/24/25,77,6,2,1.243417203042715,0,"The image shows a person wearing a fox mask and a Victorian-style suit, with a dark red cloak and a blue cloak.",['unidentified'],[0.6552808880805969],,,,,,,,,,,,,
6889105902234864901.mp4,nice'.,1,17.83,user_00027,4046,9024,1/23/18,10/24/25,75,10,2,2.1502718734552646,0,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],,,,,,,,,,,,,
6878340953933876482.mp4,bitch there's a ghost in the house'.,1,21.52,user_00181,46519,8060,9/17/18,11/30/22,773,59,62,1.9217953954298244,0,"It shows a character named Rock Lee, a young man with a serious look and a disciplined lifestyle, who is seen drinking something that looks like an alcoholic beverage, indicating that he is under the effects of alcohol.","['gaming', 'comedy']","[0.6696368455886841, 0.5257835388183594]",,,,,,,,,,,,,
6893189880231283970.mp4,i'm in the neighborhood'.,1,8.58,user_00073,13276,3378,1/1/17,2/5/18,251,30,21,2.274781560711057,0,"We see a young woman with long blonde hair, dressed in a jacket and top, sitting in a car seat. She seems to be at a bus stop, as there is a bus parked behind her. She is looking to the right, and seems to be thinking or waiting for something.",['unidentified'],[0.7637481093406677],,,,,,,,,,,,,
6881838035051269377.mp4,we are the mission in the image in the image'.,1,8.33,user_00088,9073,3561,1/1/17,6/16/24,391,18,28,4.816488482310151,1,"She is dressed in a blue blouse and a gray cape, and in her right hand, she carries a guitar. She seems to be in an environment that could be a street or an open space, since there is a wooden door.",['unidentified'],[0.8253083229064941],,,,,,,,,,,,,
6898107264805244162.mp4,stop what the hell are you talking about fuck get my pretty name out of your mouth well you're not the same without'.,1,9.8,user_00062,1482,9002,1/1/17,5/25/22,17,2,1,1.349527665317139,0,"She is wearing a gold necklace and has a tattoo on her arm. While she is talking, she touches her hair and smiles towards the camera. In the room, there is a table and a chair.","['comedy', 'unidentified']","[0.8653379082679749, 0.6909241676330566]",,,,,,,,,,,,,
6878791400289225985.mp4,The content of the input audio is 'he uses this method every day to load and unload 250 barrels of oil and i'm worried that one day it will hit him in the foot'.,0,7.8,user_00085,47453,2372,12/17/24,7/14/25,908,99,22,2.168461424988936,0,"A man is working on a truck, the man is on the right side of the truck, lifting a large and heavy barrel with a handle, the barrel appears to be red and is on the right side of the truck, the man is wearing a beige shirt and blue shorts, on the left side of the truck, the man is wearing a blue shorts, and the man is wearing a red shirt.","['vehicles', 'unidentified', 'comedy']","[0.893076479434967, 0.7371108531951904, 0.39972376823425293]",,,,,,,,,,,,,
6901276629268581633.mp4,we're talking teletubbies tinky winky dipsy la la and motherfucking pooh'.,1,8,user_00016,99126,4859,12/30/24,7/14/25,951,59,42,1.0612755482920728,0,"We see a young woman smiling with a look of surprise on her face as she looks at the camera. She is wearing a bright red tunic and has a yellow hood. In the background, there is a room with a bed and a table, and in the upper right of the screen, there is a figure of a person","['unidentified', 'comedy']","[0.6615950465202332, 0.60576993227005]",,,,,,,,,,,,,
6894955763098193154.mp4,i'm a man of my word'.,0,16.12,user_00017,22048,9939,8/9/22,4/30/25,1095,155,15,5.737481857764877,1,"You see a young man sitting in a chair, looking to his right with a thoughtful expression. You can't see his face, but he seems to be concentrating on something. In the room, there's a wall with a picture of a field and a horse, and a door that leads to another room. The young man wears a T-shirt with the logo of an automobile brand",['unidentified'],[0.7073036432266235],,,,,,,,,,,,,
6891701560221404417.mp4,"i'm not a loser, i'm a champion'.",1,9.69,user_00033,4547,2112,11/4/25,11/7/25,27,3,0,0.6597756762700682,0,"The man, dressed in a yellow T-shirt and a cap, is in a flexion position, with his arms outstretched towards his sides and his feet together, trying to lift the weight, which appears to be approximately 1000 kg.","['unidentified', 'sports']","[0.6568784117698669, 0.4370274543762207]",,,,,,,,,,,,,
6876760427229957377.mp4,hey guys i'm back with a new video'.,1,13.25,user_00125,89149,369,11/11/24,1/9/25,1506,107,131,1.956275448967459,0,"The picture shows a white dog with a red rose on its head and a pink collar. The dog sits on a wooden surface and seems to be looking directly at the camera. In the background, you can see a plant and a window with a curtain. The dog seems to be calm and confident, and its collar and the red rose","['pets', 'beauty', 'unidentified']","[0.9941118359565735, 0.7541915774345398, 0.35209038853645325]",,,,,,,,,,,,,
6884030480736324869.mp4,we're going to talk really quick about bar positioning in the low bar versus high bar squat because i've been getting a lot of questions about this in simple terms high bar is going to be sitting on your traps and you're going to be able to maintain more of an upright torso just because of where it's placed with low bar you're forced to lean a little bit forward just because you're placing it on your rear delts with a shelf that you create so just as a simple visual maintain upper back tightness you'll be able to have a little bit closer of a grip because it's not going to require as much shoulder mobility top of your traps not your neck top of your traps with low bar you're probably going to have to experiment with a wider grip i actually like putting my middle finger on the rings of the bar create that shelf with your rear delts sit it there'.,0,59.1,user_00129,10993,7579,11/16/24,5/7/25,212,16,8,2.1468207040844174,0,"The man is using a steel bar to sit and stand up, and appears to be in a training environment. In the background, you can see several computers and recording equipment, which suggests that the training may be being recorded or transmitted in real time.","['technology', 'unidentified']","[0.9362267255783081, 0.8286616206169128]",,,,,,,,,,,,,
6887443398446550273.mp4,first things first i'mma say all the words inside my head i'm fired up and tired of the way the things have been oh the way the things have been oh second thing second don't you tell me what you think that i can be i'm the one that's gonna sell'.,1,23.91,user_00174,8188,2841,1/20/23,7/18/23,122,8,5,1.6487542745481192,0,"It shows a man and a woman in an environment that looks like a beauty salon or unisex. The man is behind the woman, and both are working on her hair. The man is using a comb to cut the hair of the woman, who has a long mane. The woman seems to be concentrated on the task and does not move while the man","['unidentified', 'beauty', 'comedy']","[0.8954769372940063, 0.8945594429969788, 0.54731285572052]",,,,,,,,,,,,,
